,Symbol,Date,Open,High,Low,Close,Vol
31753,HBL,2017-12-14,844.0,848.0,840.0,840.0,"2,498.00"
31778,HBL,2017-12-17,840.0,843.0,831.0,835.0,"8,227.00"
31803,HBL,2017-12-18,835.0,841.0,835.0,840.0,"4,773.00"
31828,HBL,2017-12-19,840.0,850.0,838.0,838.0,"2,799.00"
31853,HBL,2017-12-20,838.0,842.0,835.0,839.0,"3,826.00"
31878,HBL,2017-12-21,839.0,845.0,840.0,844.0,"2,309.00"
31903,HBL,2017-12-24,844.0,860.0,838.0,839.0,"14,541.00"
31928,HBL,2017-12-26,671.0,665.0,648.0,649.0,"8,318.00"
31953,HBL,2017-12-27,649.0,642.0,630.0,630.0,"3,017.00"
31978,HBL,2017-12-28,630.0,628.0,608.0,608.0,"9,812.00"
32003,HBL,2017-12-31,608.0,605.0,590.0,590.0,"6,729.00"
32028,HBL,2018-01-01,590.0,637.0,600.0,636.0,"3,385.00"
32053,HBL,2018-01-02,636.0,655.0,637.0,650.0,"6,209.00"
32078,HBL,2018-01-03,650.0,661.0,645.0,648.0,962.00
32103,HBL,2018-01-04,648.0,648.0,635.0,644.0,"2,920.00"
32128,HBL,2018-01-07,644.0,656.0,650.0,652.0,"2,390.00"
32153,HBL,2018-01-08,652.0,666.0,650.0,651.0,"1,927.00"
32178,HBL,2018-01-09,651.0,662.0,655.0,660.0,"1,401.00"
32203,HBL,2018-01-10,660.0,686.0,660.0,663.0,"2,427.00"
32228,HBL,2018-01-14,663.0,671.0,651.0,660.0,970.00
32253,HBL,2018-01-16,660.0,673.0,648.0,659.0,"1,873.00"
32278,HBL,2018-01-17,659.0,655.0,650.0,653.0,"1,689.00"
32303,HBL,2018-01-21,653.0,660.0,651.0,651.0,"1,112.00"
32328,HBL,2018-01-22,651.0,660.0,653.0,656.0,"3,510.00"
32353,HBL,2018-01-23,656.0,669.0,655.0,658.0,489.00
32378,HBL,2018-01-24,658.0,671.0,652.0,658.0,"2,025.00"
32403,HBL,2018-01-25,658.0,656.0,652.0,656.0,"4,604.00"
32428,HBL,2018-01-28,656.0,668.0,655.0,657.0,"3,982.00"
32453,HBL,2018-01-29,657.0,665.0,655.0,661.0,"4,151.00"
32478,HBL,2018-01-31,661.0,674.0,655.0,660.0,"1,071.00"
32503,HBL,2018-02-01,660.0,660.0,655.0,660.0,"1,383.00"
32528,HBL,2018-02-04,660.0,667.0,663.0,664.0,728.00
32553,HBL,2018-02-05,664.0,663.0,656.0,656.0,"1,888.00"
32577,HBL,2018-02-06,656.0,657.0,652.0,652.0,"2,708.00"
32626,HBL,2018-02-08,652.0,658.0,650.0,656.0,"1,395.00"
32651,HBL,2018-02-11,656.0,660.0,656.0,656.0,"1,515.00"
32677,HBL,2018-02-12,656.0,660.0,650.0,658.0,"1,550.00"
32702,HBL,2018-02-14,658.0,656.0,651.0,653.0,"1,970.00"
32727,HBL,2018-02-15,653.0,675.0,660.0,667.0,"7,399.00"
32753,HBL,2018-02-18,680.0,681.0,665.0,665.0,"3,754.00"
32778,HBL,2018-02-20,678.0,678.0,662.0,663.0,"1,072.00"
32803,HBL,2018-02-21,663.0,667.0,661.0,665.0,"2,000.00"
32828,HBL,2018-02-22,652.0,663.0,652.0,656.0,"1,886.00"
32853,HBL,2018-02-25,660.0,660.0,653.0,653.0,907.00
32878,HBL,2018-02-26,650.0,660.0,640.0,640.0,"2,200.00"
32903,HBL,2018-02-27,640.0,650.0,640.0,646.0,712.00
32928,HBL,2018-02-28,641.0,648.0,637.0,637.0,"1,000.00"
32953,HBL,2018-03-04,625.0,625.0,605.0,610.0,"3,676.00"
32978,HBL,2018-03-05,615.0,618.0,583.0,583.0,"9,912.00"
33003,HBL,2018-03-06,586.0,601.0,585.0,593.0,"12,471.00"
33028,HBL,2018-03-07,595.0,607.0,595.0,600.0,"13,122.00"
33053,HBL,2018-03-11,600.0,603.0,590.0,590.0,"4,270.00"
33078,HBL,2018-03-12,585.0,599.0,585.0,588.0,"11,097.00"
33103,HBL,2018-03-13,590.0,592.0,583.0,592.0,"10,231.00"
33128,HBL,2018-03-14,600.0,600.0,595.0,596.0,910.00
33153,HBL,2018-03-15,600.0,612.0,600.0,612.0,"1,108.00"
33178,HBL,2018-03-18,611.0,613.0,601.0,603.0,"1,035.00"
33203,HBL,2018-03-19,595.0,606.0,595.0,596.0,"1,062.00"
33228,HBL,2018-03-20,594.0,598.0,590.0,598.0,"1,569.00"
33253,HBL,2018-03-21,598.0,598.0,587.0,593.0,"1,554.00"
33278,HBL,2018-03-22,586.0,601.0,575.0,600.0,"2,332.00"
33303,HBL,2018-03-26,588.0,588.0,567.0,572.0,"2,698.00"
33328,HBL,2018-03-27,567.0,585.0,560.0,580.0,"3,266.00"
33353,HBL,2018-03-28,591.0,591.0,564.0,570.0,"8,958.00"
33378,HBL,2018-03-29,571.0,595.0,571.0,595.0,"3,853.00"
33403,HBL,2018-04-01,590.0,590.0,575.0,585.0,"1,530.00"
33428,HBL,2018-04-02,582.0,586.0,582.0,585.0,"1,360.00"
33453,HBL,2018-04-03,585.0,590.0,583.0,584.0,"2,620.00"
33478,HBL,2018-04-04,587.0,594.0,585.0,590.0,"1,910.00"
33503,HBL,2018-04-05,600.0,600.0,594.0,597.0,"1,070.00"
33528,HBL,2018-04-08,598.0,622.0,590.0,610.0,"11,841.00"
33553,HBL,2018-04-09,615.0,622.0,605.0,610.0,"11,529.00"
33578,HBL,2018-04-10,598.0,620.0,598.0,608.0,"3,032.00"
33603,HBL,2018-04-11,613.0,614.0,606.0,612.0,"1,097.00"
33628,HBL,2018-04-12,615.0,615.0,606.0,610.0,"3,928.00"
33653,HBL,2018-04-15,600.0,610.0,598.0,601.0,"1,019.00"
33678,HBL,2018-04-16,602.0,614.0,600.0,605.0,"1,908.00"
33703,HBL,2018-04-17,600.0,612.0,600.0,610.0,"2,523.00"
33728,HBL,2018-04-18,605.0,652.0,605.0,652.0,"5,636.00"
33753,HBL,2018-04-19,642.0,660.0,640.0,652.0,"10,234.00"
33778,HBL,2018-04-22,665.0,680.0,665.0,673.0,"1,947.00"
33803,HBL,2018-04-23,682.0,682.0,650.0,653.0,"4,326.00"
33828,HBL,2018-04-24,640.0,653.0,630.0,633.0,"4,948.00"
33853,HBL,2018-04-25,640.0,640.0,627.0,635.0,"2,292.00"
33878,HBL,2018-04-26,635.0,635.0,616.0,616.0,"9,882.00"
33903,HBL,2018-04-29,625.0,625.0,601.0,610.0,"2,179.00"
33928,HBL,2018-05-02,610.0,621.0,610.0,621.0,971.00
33953,HBL,2018-05-03,622.0,626.0,615.0,620.0,"1,638.00"
33978,HBL,2018-05-06,620.0,620.0,604.0,605.0,"1,465.00"
34003,HBL,2018-05-07,605.0,610.0,600.0,603.0,"1,880.00"
34028,HBL,2018-05-08,604.0,615.0,604.0,615.0,"1,218.00"
34053,HBL,2018-05-09,605.0,620.0,605.0,620.0,450.00
34102,HBL,2018-05-14,618.0,618.0,590.0,600.0,"1,765.00"
34127,HBL,2018-05-15,600.0,605.0,595.0,596.0,878.00
34152,HBL,2018-05-16,590.0,600.0,590.0,600.0,377.00
34177,HBL,2018-05-17,600.0,620.0,600.0,620.0,"1,626.00"
34202,HBL,2018-05-20,620.0,620.0,600.0,610.0,"1,373.00"
34227,HBL,2018-05-21,605.0,606.0,600.0,602.0,825.00
34252,HBL,2018-05-22,602.0,605.0,600.0,600.0,"1,639.00"
34277,HBL,2018-05-23,595.0,606.0,595.0,606.0,185.00
34302,HBL,2018-05-24,606.0,606.0,594.0,600.0,"5,148.00"
34327,HBL,2018-05-27,600.0,600.0,590.0,596.0,"2,686.00"
34352,HBL,2018-05-28,595.0,609.0,589.0,607.0,"5,033.00"
34378,HBL,2018-05-29,605.0,610.0,599.0,603.0,555.00
34404,HBL,2018-05-30,603.0,603.0,595.0,603.0,630.00
34430,HBL,2018-05-31,605.0,605.0,597.0,600.0,375.00
34456,HBL,2018-06-03,588.0,595.0,585.0,585.0,"2,368.00"
34482,HBL,2018-06-04,590.0,595.0,584.0,584.0,"1,252.00"
34508,HBL,2018-06-06,586.0,592.0,586.0,588.0,360.00
34534,HBL,2018-06-07,590.0,590.0,578.0,578.0,"2,695.00"
34560,HBL,2018-06-10,577.0,578.0,565.0,566.0,936.00
34586,HBL,2018-06-11,565.0,575.0,560.0,560.0,"7,682.00"
34612,HBL,2018-06-12,560.0,560.0,560.0,560.0,"1,068.00"
34638,HBL,2018-06-13,560.0,560.0,555.0,558.0,965.00
34664,HBL,2018-06-14,560.0,562.0,552.0,560.0,"1,392.00"
34690,HBL,2018-06-17,560.0,560.0,555.0,558.0,648.00
34716,HBL,2018-06-18,547.0,558.0,547.0,553.0,375.00
34742,HBL,2018-06-19,551.0,566.0,545.0,566.0,"2,093.00"
34768,HBL,2018-06-20,565.0,566.0,556.0,556.0,555.00
34794,HBL,2018-06-21,550.0,556.0,545.0,553.0,"1,542.00"
34820,HBL,2018-06-24,558.0,558.0,550.0,558.0,795.00
34846,HBL,2018-06-25,555.0,555.0,548.0,549.0,878.00
34872,HBL,2018-06-26,540.0,549.0,538.0,540.0,"2,640.00"
34898,HBL,2018-06-27,536.0,544.0,535.0,540.0,"1,453.00"
34924,HBL,2018-06-28,542.0,543.0,540.0,542.0,"1,387.00"
34950,HBL,2018-07-01,543.0,545.0,542.0,545.0,"1,010.00"
34976,HBL,2018-07-02,540.0,542.0,536.0,536.0,850.00
35002,HBL,2018-07-03,537.0,540.0,537.0,540.0,291.00
35028,HBL,2018-07-04,543.0,544.0,541.0,544.0,"1,035.00"
35054,HBL,2018-07-05,547.0,555.0,545.0,555.0,"1,415.00"
35080,HBL,2018-07-08,564.0,579.0,557.0,563.0,"1,671.00"
35106,HBL,2018-07-09,560.0,560.0,549.0,549.0,"1,440.00"
35132,HBL,2018-07-10,549.0,549.0,544.0,544.0,"1,657.00"
35158,HBL,2018-07-11,548.0,554.0,544.0,550.0,"1,851.00"
35184,HBL,2018-07-12,550.0,550.0,544.0,547.0,948.00
35210,HBL,2018-07-15,545.0,551.0,545.0,550.0,260.00
35236,HBL,2018-07-16,552.0,552.0,550.0,551.0,400.00
35262,HBL,2018-07-17,552.0,552.0,550.0,551.0,800.00
35288,HBL,2018-07-18,550.0,550.0,542.0,542.0,"1,155.00"
35314,HBL,2018-07-19,548.0,548.0,540.0,542.0,"1,055.00"
35340,HBL,2018-07-22,542.0,542.0,525.0,526.0,"1,979.00"
35366,HBL,2018-07-23,525.0,559.0,525.0,559.0,250.00
35392,HBL,2018-07-24,568.0,571.0,558.0,563.0,"3,265.00"
35418,HBL,2018-07-25,560.0,560.0,558.0,558.0,400.00
35444,HBL,2018-07-26,558.0,559.0,555.0,555.0,"1,062.00"
35470,HBL,2018-07-29,550.0,571.0,550.0,557.0,"1,072.00"
35496,HBL,2018-07-30,557.0,567.0,553.0,567.0,756.00
35522,HBL,2018-07-31,556.0,557.0,550.0,555.0,"1,710.00"
35548,HBL,2018-08-01,556.0,562.0,556.0,562.0,"1,200.00"
