,Symbol,Date,Open,High,Low,Close,Vol
4322,SANIMA,2012-06-13,222.0,225.0,217.0,225.0,"1,736.00"
4338,SANIMA,2012-06-14,225.0,222.0,218.0,218.0,812.00
4355,SANIMA,2012-06-17,218.0,216.0,208.0,211.0,"2,510.00"
4372,SANIMA,2012-06-18,211.0,215.0,208.0,215.0,"2,438.00"
4389,SANIMA,2012-06-19,215.0,216.0,206.0,216.0,"4,180.00"
4406,SANIMA,2012-06-20,216.0,228.0,213.0,217.0,"3,731.00"
4423,SANIMA,2012-06-21,217.0,221.0,215.0,219.0,"4,690.00"
4440,SANIMA,2012-06-25,219.0,232.0,215.0,232.0,"9,134.00"
4457,SANIMA,2012-06-26,232.0,228.0,221.0,222.0,720.00
4474,SANIMA,2012-06-27,222.0,229.0,220.0,229.0,"4,074.00"
4490,SANIMA,2012-06-28,229.0,240.0,227.0,229.0,"7,722.00"
4507,SANIMA,2012-07-01,229.0,232.0,228.0,228.0,"2,724.00"
4524,SANIMA,2012-07-02,228.0,228.0,223.0,224.0,"9,443.00"
4541,SANIMA,2012-07-03,224.0,228.0,224.0,226.0,"2,195.00"
4558,SANIMA,2012-07-04,226.0,231.0,225.0,225.0,"2,927.00"
4575,SANIMA,2012-07-05,225.0,229.0,221.0,224.0,"4,384.00"
4592,SANIMA,2012-07-08,224.0,228.0,218.0,222.0,"2,857.00"
4609,SANIMA,2012-07-09,222.0,227.0,222.0,226.0,"6,989.00"
4626,SANIMA,2012-07-10,226.0,233.0,220.0,229.0,"14,463.00"
4643,SANIMA,2012-07-11,229.0,233.0,225.0,230.0,"4,936.00"
4659,SANIMA,2012-07-12,230.0,226.0,222.0,222.0,"4,213.00"
4675,SANIMA,2012-07-15,222.0,225.0,215.0,225.0,"69,387.00"
4691,SANIMA,2012-07-16,225.0,225.0,225.0,225.0,907.00
4707,SANIMA,2012-07-17,225.0,226.0,221.0,224.0,"1,063.00"
4723,SANIMA,2012-07-18,224.0,229.0,222.0,226.0,"5,473.00"
4739,SANIMA,2012-07-19,226.0,238.0,227.0,228.0,"4,890.00"
4756,SANIMA,2012-07-22,228.0,239.0,225.0,232.0,"14,478.00"
4773,SANIMA,2012-07-23,232.0,243.0,234.0,241.0,"7,513.00"
4789,SANIMA,2012-07-24,241.0,248.0,234.0,240.0,"3,002.00"
4806,SANIMA,2012-07-25,240.0,240.0,230.0,232.0,"4,621.00"
4823,SANIMA,2012-07-26,232.0,234.0,231.0,234.0,"2,127.00"
4840,SANIMA,2012-07-29,234.0,238.0,226.0,230.0,"2,380.00"
4857,SANIMA,2012-07-30,230.0,237.0,225.0,228.0,"4,059.00"
4874,SANIMA,2012-07-31,228.0,232.0,229.0,231.0,358.00
4891,SANIMA,2012-08-01,231.0,234.0,223.0,228.0,"3,265.00"
4908,SANIMA,2012-08-05,228.0,229.0,225.0,227.0,"1,416.00"
4925,SANIMA,2012-08-06,227.0,230.0,228.0,228.0,"1,594.00"
4942,SANIMA,2012-08-07,228.0,225.0,220.0,224.0,"3,046.00"
4958,SANIMA,2012-08-08,224.0,224.0,216.0,219.0,"3,604.00"
4975,SANIMA,2012-08-12,219.0,217.0,209.0,209.0,"2,966.00"
4992,SANIMA,2012-08-13,209.0,213.0,202.0,211.0,"5,608.00"
5008,SANIMA,2012-08-14,211.0,207.0,190.0,195.0,"8,001.00"
5025,SANIMA,2012-08-15,195.0,195.0,182.0,186.0,"5,097.00"
5042,SANIMA,2012-08-16,186.0,195.0,186.0,194.0,"1,262.00"
5059,SANIMA,2012-08-19,194.0,191.0,184.0,184.0,"4,011.00"
5075,SANIMA,2012-08-21,184.0,184.0,177.0,184.0,"15,868.00"
5091,SANIMA,2012-08-22,184.0,191.0,187.0,190.0,"1,490.00"
5108,SANIMA,2012-08-23,190.0,191.0,187.0,190.0,"3,498.00"
5125,SANIMA,2012-08-26,190.0,191.0,185.0,185.0,"2,595.00"
5142,SANIMA,2012-08-27,185.0,188.0,183.0,184.0,"7,617.00"
5159,SANIMA,2012-08-28,184.0,189.0,183.0,189.0,"4,139.00"
5176,SANIMA,2012-08-29,189.0,192.0,186.0,189.0,"2,051.00"
5193,SANIMA,2012-08-30,189.0,189.0,184.0,187.0,"6,524.00"
5210,SANIMA,2012-09-02,187.0,205.0,187.0,202.0,"4,914.00"
5227,SANIMA,2012-09-03,202.0,206.0,199.0,202.0,"6,193.00"
5244,SANIMA,2012-09-04,202.0,202.0,188.0,194.0,"5,447.00"
5261,SANIMA,2012-09-05,194.0,197.0,194.0,196.0,"1,340.00"
5278,SANIMA,2012-09-06,196.0,205.0,191.0,205.0,"2,311.00"
5296,SANIMA,2012-09-09,205.0,205.0,196.0,196.0,"1,010.00"
5313,SANIMA,2012-09-10,196.0,194.0,190.0,193.0,"3,025.00"
5331,SANIMA,2012-09-11,193.0,195.0,192.0,195.0,850.00
5349,SANIMA,2012-09-12,195.0,196.0,193.0,195.0,"1,852.00"
5367,SANIMA,2012-09-13,195.0,195.0,195.0,195.0,623.00
5385,SANIMA,2012-09-16,195.0,198.0,197.0,198.0,"1,150.00"
5402,SANIMA,2012-09-17,198.0,200.0,200.0,200.0,188.00
5420,SANIMA,2012-09-18,200.0,205.0,200.0,205.0,"7,630.00"
5438,SANIMA,2012-09-19,205.0,202.0,200.0,201.0,"2,577.00"
5457,SANIMA,2012-09-20,201.0,200.0,197.0,200.0,"2,256.00"
5476,SANIMA,2012-09-23,200.0,196.0,193.0,193.0,900.00
5495,SANIMA,2012-09-24,193.0,193.0,187.0,190.0,"3,145.00"
5514,SANIMA,2012-09-25,190.0,192.0,187.0,192.0,"2,231.00"
5533,SANIMA,2012-09-26,192.0,192.0,190.0,190.0,"1,250.00"
5552,SANIMA,2012-09-30,187.0,185.0,185.0,185.0,778.00
5585,SANIMA,2012-10-01,185.0,186.0,182.0,185.0,"3,703.00"
5586,SANIMA,2012-10-01,185.0,186.0,182.0,185.0,"3,703.00"
5609,SANIMA,2012-10-02,185.0,188.0,185.0,187.0,"2,556.00"
5628,SANIMA,2012-10-03,187.0,188.0,185.0,187.0,"1,058.00"
5647,SANIMA,2012-10-04,187.0,185.0,185.0,185.0,"1,857.00"
5666,SANIMA,2012-10-07,185.0,188.0,178.0,188.0,"4,008.00"
5685,SANIMA,2012-10-08,188.0,187.0,185.0,187.0,"1,709.00"
5704,SANIMA,2012-10-09,187.0,190.0,186.0,186.0,"1,494.00"
5723,SANIMA,2012-10-10,186.0,187.0,185.0,187.0,134.00
5741,SANIMA,2012-10-11,187.0,184.0,184.0,184.0,200.00
5760,SANIMA,2012-10-12,187.0,184.0,184.0,184.0,200.00
5779,SANIMA,2012-10-14,184.0,190.0,186.0,190.0,"1,730.00"
5798,SANIMA,2012-10-15,190.0,188.0,187.0,188.0,624.00
5816,SANIMA,2012-10-17,188.0,194.0,191.0,194.0,"1,062.00"
5835,SANIMA,2012-10-18,194.0,200.0,196.0,198.0,"3,325.00"
5854,SANIMA,2012-10-30,198.0,207.0,201.0,207.0,"1,190.00"
5873,SANIMA,2012-10-31,207.0,215.0,207.0,213.0,"6,838.00"
5892,SANIMA,2012-11-01,213.0,213.0,208.0,210.0,"5,440.00"
5911,SANIMA,2012-11-04,210.0,213.0,210.0,211.0,"1,635.00"
5930,SANIMA,2012-11-05,211.0,223.0,215.0,219.0,"6,658.00"
5949,SANIMA,2012-11-06,219.0,220.0,217.0,218.0,"3,730.00"
5968,SANIMA,2012-11-07,218.0,227.0,215.0,225.0,"7,613.00"
5987,SANIMA,2012-11-08,225.0,235.0,224.0,225.0,"2,682.00"
6006,SANIMA,2012-11-11,225.0,231.0,212.0,214.0,"10,599.00"
6025,SANIMA,2012-11-12,214.0,226.0,216.0,226.0,"7,659.00"
6044,SANIMA,2012-11-19,226.0,235.0,228.0,232.0,"7,903.00"
6063,SANIMA,2012-11-20,232.0,250.0,231.0,231.0,"19,046.00"
6082,SANIMA,2012-11-21,231.0,238.0,228.0,232.0,"18,315.00"
6101,SANIMA,2012-11-22,232.0,238.0,220.0,231.0,"49,743.00"
6120,SANIMA,2012-11-26,234.0,238.0,232.0,235.0,"6,268.00"
6139,SANIMA,2012-11-27,235.0,236.0,233.0,233.0,"4,880.00"
6158,SANIMA,2012-11-28,233.0,237.0,232.0,235.0,"4,596.00"
6177,SANIMA,2012-11-29,235.0,236.0,228.0,228.0,"3,134.00"
6195,SANIMA,2012-12-02,228.0,232.0,224.0,229.0,"2,780.00"
6213,SANIMA,2012-12-03,229.0,231.0,227.0,231.0,"1,450.00"
6232,SANIMA,2012-12-04,231.0,237.0,233.0,237.0,"6,184.00"
6251,SANIMA,2012-12-05,237.0,260.0,235.0,254.0,"11,124.00"
6270,SANIMA,2012-12-06,254.0,258.0,245.0,254.0,"11,226.00"
6289,SANIMA,2012-12-07,254.0,258.0,245.0,254.0,"11,226.00"
6308,SANIMA,2012-12-09,254.0,252.0,242.0,247.0,"3,156.00"
6327,SANIMA,2012-12-10,247.0,250.0,245.0,247.0,"4,591.00"
6346,SANIMA,2012-12-11,247.0,248.0,247.0,247.0,"1,940.00"
6365,SANIMA,2012-12-12,247.0,251.0,243.0,250.0,"12,557.00"
6384,SANIMA,2012-12-13,250.0,252.0,250.0,252.0,"7,161.00"
6403,SANIMA,2012-12-16,252.0,272.0,257.0,272.0,"12,179.00"
6423,SANIMA,2012-12-17,272.0,287.0,272.0,274.0,"12,218.00"
6443,SANIMA,2012-12-18,274.0,271.0,261.0,266.0,"16,619.00"
6463,SANIMA,2012-12-19,274.0,271.0,261.0,266.0,"16,619.00"
6483,SANIMA,2012-12-20,266.0,276.0,265.0,275.0,"14,195.00"
6503,SANIMA,2012-12-21,275.0,277.0,269.0,272.0,"27,581.00"
6523,SANIMA,2012-12-23,272.0,282.0,272.0,282.0,"4,821.00"
6543,SANIMA,2012-12-24,282.0,295.0,282.0,292.0,"10,875.00"
6563,SANIMA,2012-12-25,282.0,295.0,282.0,292.0,"10,875.00"
6583,SANIMA,2012-12-26,292.0,302.0,290.0,290.0,"16,061.00"
6603,SANIMA,2012-12-27,290.0,298.0,288.0,294.0,"10,249.00"
6623,SANIMA,2012-12-31,294.0,290.0,280.0,280.0,"2,686.00"
6643,SANIMA,2013-01-01,280.0,281.0,272.0,273.0,"6,489.00"
6663,SANIMA,2013-01-02,273.0,280.0,270.0,279.0,"4,957.00"
6683,SANIMA,2013-01-03,279.0,284.0,279.0,280.0,"7,823.00"
6703,SANIMA,2013-01-06,280.0,286.0,276.0,280.0,"2,380.00"
6723,SANIMA,2013-01-07,280.0,280.0,271.0,274.0,"2,070.00"
6742,SANIMA,2013-01-08,274.0,269.0,261.0,269.0,"7,533.00"
6762,SANIMA,2013-01-09,269.0,270.0,265.0,268.0,"1,100.00"
6782,SANIMA,2013-01-10,268.0,276.0,264.0,273.0,"6,303.00"
6802,SANIMA,2013-01-13,273.0,277.0,269.0,276.0,"179,606.00"
6822,SANIMA,2013-01-15,276.0,273.0,266.0,273.0,"9,653.00"
6842,SANIMA,2013-01-16,273.0,273.0,265.0,266.0,"9,197.00"
6862,SANIMA,2013-01-17,266.0,267.0,258.0,258.0,"2,432.00"
6882,SANIMA,2013-01-20,258.0,258.0,245.0,255.0,"8,392.00"
6901,SANIMA,2013-01-21,255.0,267.0,260.0,262.0,"6,408.00"
6921,SANIMA,2013-01-22,255.0,267.0,260.0,262.0,"6,408.00"
6941,SANIMA,2013-01-23,264.0,267.0,256.0,257.0,"3,702.00"
6960,SANIMA,2013-01-24,257.0,260.0,251.0,257.0,"10,324.00"
6980,SANIMA,2013-01-27,257.0,270.0,257.0,260.0,"7,663.00"
7000,SANIMA,2013-01-28,260.0,264.0,259.0,260.0,"11,511.00"
7020,SANIMA,2013-01-30,260.0,265.0,256.0,260.0,"11,828.00"
7040,SANIMA,2013-01-31,260.0,265.0,256.0,256.0,"7,848.00"
7060,SANIMA,2013-02-03,256.0,279.0,255.0,262.0,"11,395.00"
7080,SANIMA,2013-02-04,262.0,267.0,261.0,266.0,"7,767.00"
7100,SANIMA,2013-02-05,266.0,267.0,261.0,265.0,"5,533.00"
7119,SANIMA,2013-02-06,265.0,264.0,261.0,263.0,"5,140.00"
7139,SANIMA,2013-02-07,263.0,267.0,259.0,261.0,"6,767.00"
7159,SANIMA,2013-02-10,261.0,269.0,259.0,266.0,"9,776.00"
7179,SANIMA,2013-02-12,266.0,284.0,271.0,284.0,"18,322.00"
7199,SANIMA,2013-02-13,284.0,281.0,269.0,279.0,"9,439.00"
7219,SANIMA,2013-02-14,279.0,284.0,277.0,280.0,"17,827.00"
7238,SANIMA,2013-02-17,280.0,300.0,285.0,300.0,"1,050.00"
7258,SANIMA,2013-02-20,282.0,285.0,277.0,282.0,"9,220.00"
7278,SANIMA,2013-02-21,282.0,292.0,277.0,287.0,"12,763.00"
7298,SANIMA,2013-02-24,287.0,289.0,277.0,281.0,"6,974.00"
7317,SANIMA,2013-02-25,287.0,289.0,277.0,281.0,"6,974.00"
7336,SANIMA,2013-02-26,288.0,293.0,280.0,287.0,"20,788.00"
7356,SANIMA,2013-02-27,287.0,288.0,281.0,283.0,"5,018.00"
7375,SANIMA,2013-02-28,283.0,288.0,280.0,285.0,"11,138.00"
7396,SANIMA,2013-03-03,285.0,290.0,282.0,285.0,"4,909.00"
7417,SANIMA,2013-03-04,285.0,289.0,283.0,284.0,"5,563.00"
7438,SANIMA,2013-03-05,284.0,285.0,279.0,285.0,"6,059.00"
7459,SANIMA,2013-03-06,285.0,287.0,280.0,283.0,"7,966.00"
7480,SANIMA,2013-03-07,283.0,285.0,280.0,280.0,"7,612.00"
7501,SANIMA,2013-03-11,280.0,285.0,278.0,282.0,"4,886.00"
7522,SANIMA,2013-03-13,282.0,293.0,286.0,293.0,"10,454.00"
7543,SANIMA,2013-03-14,293.0,303.0,287.0,289.0,"13,305.00"
7564,SANIMA,2013-03-17,289.0,290.0,277.0,284.0,"5,955.00"
7585,SANIMA,2013-03-18,284.0,283.0,275.0,280.0,"4,825.00"
7606,SANIMA,2013-03-19,280.0,281.0,275.0,279.0,"19,520.00"
7627,SANIMA,2013-03-20,279.0,280.0,277.0,280.0,"2,803.00"
7648,SANIMA,2013-03-21,280.0,278.0,270.0,275.0,"7,134.00"
7669,SANIMA,2013-03-24,275.0,279.0,270.0,270.0,"5,653.00"
7690,SANIMA,2013-03-25,275.0,279.0,270.0,270.0,"5,653.00"
7711,SANIMA,2013-03-26,270.0,276.0,267.0,270.0,"22,601.00"
7732,SANIMA,2013-03-27,270.0,284.0,270.0,271.0,"7,430.00"
7752,SANIMA,2013-03-28,271.0,291.0,268.0,270.0,"9,092.00"
7773,SANIMA,2013-03-31,270.0,274.0,261.0,265.0,"15,782.00"
7794,SANIMA,2013-04-01,270.0,274.0,261.0,265.0,"15,782.00"
7815,SANIMA,2013-04-02,268.0,277.0,269.0,273.0,"8,062.00"
7835,SANIMA,2013-04-03,273.0,274.0,271.0,272.0,"3,689.00"
7856,SANIMA,2013-04-04,272.0,271.0,268.0,271.0,"2,700.00"
7877,SANIMA,2013-04-07,271.0,275.0,270.0,271.0,"4,380.00"
7898,SANIMA,2013-04-08,271.0,277.0,266.0,266.0,"22,410.00"
7918,SANIMA,2013-04-09,266.0,278.0,271.0,277.0,"1,790.00"
7939,SANIMA,2013-04-11,277.0,285.0,274.0,277.0,"5,182.00"
7960,SANIMA,2013-04-15,277.0,282.0,277.0,277.0,"4,577.00"
7981,SANIMA,2013-04-16,277.0,283.0,272.0,281.0,"3,577.00"
8001,SANIMA,2013-04-17,281.0,279.0,271.0,279.0,"1,184.00"
8022,SANIMA,2013-04-18,279.0,279.0,272.0,273.0,"2,233.00"
8043,SANIMA,2013-04-21,273.0,282.0,272.0,277.0,190.00
8063,SANIMA,2013-04-22,277.0,272.0,256.0,262.0,"7,921.00"
8084,SANIMA,2013-04-23,262.0,270.0,265.0,269.0,"4,795.00"
8105,SANIMA,2013-04-25,269.0,272.0,264.0,264.0,"11,016.00"
8126,SANIMA,2013-04-28,264.0,267.0,250.0,261.0,"9,601.00"
8167,SANIMA,2013-04-30,261.0,266.0,257.0,258.0,"2,425.00"
8188,SANIMA,2013-05-02,258.0,263.0,249.0,250.0,"4,017.00"
8209,SANIMA,2013-05-05,250.0,257.0,250.0,250.0,"3,383.00"
8229,SANIMA,2013-05-06,250.0,248.0,240.0,245.0,"5,220.00"
8250,SANIMA,2013-05-07,245.0,258.0,249.0,258.0,"4,985.00"
8271,SANIMA,2013-05-08,258.0,262.0,252.0,252.0,"1,550.00"
8291,SANIMA,2013-05-09,252.0,259.0,248.0,249.0,"4,738.00"
8311,SANIMA,2013-05-12,249.0,262.0,245.0,248.0,"9,843.00"
8331,SANIMA,2013-05-13,248.0,253.0,248.0,250.0,"6,064.00"
8351,SANIMA,2013-05-14,250.0,258.0,250.0,253.0,"6,219.00"
8370,SANIMA,2013-05-15,253.0,261.0,251.0,253.0,"7,772.00"
8389,SANIMA,2013-05-16,253.0,257.0,253.0,254.0,"1,600.00"
8408,SANIMA,2013-05-19,254.0,264.0,250.0,254.0,"2,687.00"
8427,SANIMA,2013-05-20,254.0,252.0,241.0,252.0,"3,852.00"
8446,SANIMA,2013-05-21,252.0,256.0,248.0,254.0,"4,080.00"
8466,SANIMA,2013-05-22,254.0,255.0,249.0,253.0,"3,590.00"
8486,SANIMA,2013-05-23,253.0,251.0,250.0,251.0,687.00
8505,SANIMA,2013-05-26,251.0,250.0,247.0,250.0,"1,289.00"
8525,SANIMA,2013-05-27,250.0,255.0,250.0,255.0,"3,107.00"
8545,SANIMA,2013-05-28,255.0,252.0,250.0,252.0,"1,143.00"
8565,SANIMA,2013-05-30,252.0,250.0,247.0,248.0,"3,751.00"
8585,SANIMA,2013-06-02,248.0,252.0,248.0,250.0,"2,762.00"
8605,SANIMA,2013-06-03,250.0,251.0,247.0,251.0,"1,202.00"
8625,SANIMA,2013-06-04,251.0,255.0,255.0,255.0,10.00
8645,SANIMA,2013-06-05,255.0,250.0,245.0,248.0,"4,414.00"
8664,SANIMA,2013-06-06,248.0,248.0,245.0,245.0,"1,251.00"
8684,SANIMA,2013-06-09,245.0,253.0,245.0,250.0,"9,566.00"
8704,SANIMA,2013-06-10,250.0,250.0,244.0,245.0,"5,271.00"
8722,SANIMA,2013-06-11,245.0,248.0,240.0,248.0,"2,021.00"
8742,SANIMA,2013-06-12,248.0,246.0,244.0,246.0,"2,025.00"
8762,SANIMA,2013-06-13,246.0,247.0,239.0,247.0,"3,895.00"
8782,SANIMA,2013-06-16,247.0,248.0,245.0,248.0,"1,510.00"
8801,SANIMA,2013-06-17,248.0,248.0,244.0,244.0,"1,160.00"
8821,SANIMA,2013-06-18,244.0,248.0,240.0,244.0,"1,756.00"
8840,SANIMA,2013-06-19,244.0,245.0,241.0,245.0,"1,785.00"
8860,SANIMA,2013-06-20,245.0,249.0,240.0,246.0,"2,991.00"
8880,SANIMA,2013-06-23,246.0,244.0,240.0,242.0,"4,187.00"
8900,SANIMA,2013-06-24,242.0,245.0,242.0,244.0,"5,107.00"
8920,SANIMA,2013-06-25,244.0,250.0,243.0,247.0,"9,129.00"
8940,SANIMA,2013-06-26,247.0,254.0,245.0,254.0,"6,891.00"
8960,SANIMA,2013-06-27,254.0,251.0,248.0,249.0,"1,466.00"
8980,SANIMA,2013-06-30,249.0,247.0,244.0,247.0,"4,036.00"
9000,SANIMA,2013-07-01,247.0,246.0,243.0,245.0,"3,346.00"
9020,SANIMA,2013-07-02,245.0,255.0,246.0,255.0,627.00
9039,SANIMA,2013-07-03,255.0,250.0,242.0,243.0,"2,548.00"
9058,SANIMA,2013-07-04,243.0,247.0,241.0,247.0,"5,831.00"
9078,SANIMA,2013-07-07,247.0,249.0,244.0,246.0,"5,281.00"
9098,SANIMA,2013-07-08,246.0,248.0,242.0,244.0,"7,172.00"
9118,SANIMA,2013-07-09,244.0,256.0,248.0,255.0,"2,689.00"
9138,SANIMA,2013-07-10,255.0,266.0,258.0,266.0,"1,158.00"
9158,SANIMA,2013-07-11,266.0,261.0,252.0,258.0,"3,654.00"
9179,SANIMA,2013-07-14,258.0,259.0,253.0,258.0,"3,455.00"
9200,SANIMA,2013-07-15,258.0,263.0,257.0,260.0,"1,655.00"
9220,SANIMA,2013-07-16,260.0,255.0,255.0,255.0,381.00
9239,SANIMA,2013-07-17,255.0,255.0,250.0,255.0,"3,290.00"
9259,SANIMA,2013-07-18,255.0,263.0,258.0,262.0,"4,429.00"
9280,SANIMA,2013-07-21,262.0,272.0,262.0,265.0,"4,495.00"
9301,SANIMA,2013-07-22,265.0,268.0,250.0,255.0,"4,436.00"
9322,SANIMA,2013-07-23,255.0,260.0,252.0,256.0,"10,111.00"
9343,SANIMA,2013-07-24,256.0,260.0,252.0,253.0,"10,308.00"
9364,SANIMA,2013-07-25,253.0,255.0,252.0,255.0,"2,700.00"
9385,SANIMA,2013-07-28,255.0,258.0,251.0,253.0,"11,049.00"
9406,SANIMA,2013-07-29,253.0,256.0,251.0,256.0,"5,968.00"
9427,SANIMA,2013-07-30,256.0,260.0,252.0,260.0,"8,963.00"
9448,SANIMA,2013-07-31,260.0,262.0,256.0,259.0,"4,683.00"
9469,SANIMA,2013-08-01,259.0,256.0,253.0,254.0,"3,062.00"
9490,SANIMA,2013-08-04,254.0,260.0,252.0,260.0,"7,095.00"
9512,SANIMA,2013-08-05,260.0,255.0,250.0,250.0,"21,893.00"
9534,SANIMA,2013-08-06,250.0,256.0,240.0,256.0,"16,582.00"
9556,SANIMA,2013-08-07,256.0,255.0,250.0,255.0,"5,078.00"
9578,SANIMA,2013-08-08,255.0,253.0,247.0,250.0,"5,383.00"
9600,SANIMA,2013-08-11,250.0,250.0,248.0,250.0,251.00
9622,SANIMA,2013-08-12,250.0,250.0,245.0,245.0,"7,938.00"
9644,SANIMA,2013-08-13,245.0,246.0,242.0,243.0,"15,201.00"
9666,SANIMA,2013-08-14,243.0,247.0,244.0,245.0,"3,143.00"
9688,SANIMA,2013-08-15,245.0,245.0,242.0,244.0,"3,206.00"
9710,SANIMA,2013-08-18,244.0,253.0,244.0,249.0,"17,886.00"
9732,SANIMA,2013-08-19,249.0,260.0,250.0,260.0,"5,934.00"
9754,SANIMA,2013-08-20,260.0,265.0,255.0,258.0,"9,717.00"
9776,SANIMA,2013-08-25,258.0,259.0,255.0,258.0,"5,983.00"
9798,SANIMA,2013-08-26,258.0,258.0,254.0,255.0,"5,777.00"
9820,SANIMA,2013-08-27,255.0,255.0,250.0,252.0,"4,899.00"
9842,SANIMA,2013-08-29,252.0,253.0,252.0,253.0,"1,770.00"
9864,SANIMA,2013-09-01,253.0,251.0,248.0,251.0,"7,847.00"
9886,SANIMA,2013-09-02,251.0,252.0,246.0,251.0,"7,320.00"
